[2023-05-12 00:00:30,950751] front.INFO  [NULL] [2353405b] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /epsilon_pay_complete.php, 210.254.37.215, NULL, libwww-perl/6.38]
[2023-05-12 17:47:37,191935] front.INFO  [42b2083b] [c30b72e6] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 147.92.153.15, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-12 17:47:37,192501] front.INFO  [42b2083b] [c30b72e6] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 147.92.153.15, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-12 17:47:49,439627] front.INFO  [NULL] [a35a7f46] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 17:47:49,440387] front.INFO  [NULL] [a35a7f46] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 17:47:49,448821] front.INFO  [5d93f7e2] [a35a7f46] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 17:47:49,502913] front.INFO  [5d93f7e2] [a35a7f46] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 17:47:49,503502] front.INFO  [5d93f7e2] [a35a7f46] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=, 118.27.125.70, NULL, Wget/1.14 (linux-gnu)]
[2023-05-12 17:48:18,720866] front.INFO  [NULL] [09cf4d60] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/20, 36.240.57.35, http://kunipuro.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,8; iOS 16_1_1; ja_JP; ja-JP; scale=2.00; 750x1334; 472241688)]
[2023-05-12 17:48:18,721579] front.INFO  [NULL] [09cf4d60] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/20, 36.240.57.35, http://kunipuro.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,8; iOS 16_1_1; ja_JP; ja-JP; scale=2.00; 750x1334; 472241688)]
[2023-05-12 17:48:18,729769] front.INFO  [30a712bf] [09cf4d60] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/20, 36.240.57.35, http://kunipuro.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,8; iOS 16_1_1; ja_JP; ja-JP; scale=2.00; 750x1334; 472241688)]
[2023-05-12 17:48:18,760717] front.INFO  [30a712bf] [09cf4d60] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/20, 36.240.57.35, http://kunipuro.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,8; iOS 16_1_1; ja_JP; ja-JP; scale=2.00; 750x1334; 472241688)]
[2023-05-12 17:48:18,761482] front.INFO  [30a712bf] [09cf4d60] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/20, 36.240.57.35, http://kunipuro.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 282.0.0.17.114 (iPhone12,8; iOS 16_1_1; ja_JP; ja-JP; scale=2.00; 750x1334; 472241688)]
[2023-05-12 18:05:39,998069] front.INFO  [NULL] [07feba6a] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 147.92.153.8, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1]
[2023-05-12 18:05:39,998597] front.INFO  [NULL] [07feba6a] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 147.92.153.8, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1]
[2023-05-12 18:05:40,007405] front.INFO  [bc02f8e2] [07feba6a] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 147.92.153.8, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1]
[2023-05-12 18:05:40,028511] front.INFO  [bc02f8e2] [07feba6a] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 147.92.153.8, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1]
[2023-05-12 18:05:40,029377] front.INFO  [bc02f8e2] [07feba6a] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 147.92.153.8, NULL, Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1]
[2023-05-12 18:05:47,047198] front.INFO  [NULL] [7c1509f4] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 147.92.153.17, NULL, Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36]
[2023-05-12 18:05:47,047778] front.INFO  [NULL] [7c1509f4] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 147.92.153.17, NULL, Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36]
[2023-05-12 18:05:47,056470] front.INFO  [214b5816] [7c1509f4] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 147.92.153.17, NULL, Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36]
[2023-05-12 18:05:47,077751] front.INFO  [214b5816] [7c1509f4] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 147.92.153.17, NULL, Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36]
[2023-05-12 18:05:47,078554] front.INFO  [214b5816] [7c1509f4] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 147.92.153.17, NULL, Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36]
[2023-05-12 18:17:29,213619] front.INFO  [NULL] [a88b884e] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /contact, 196.196.147.163, NULL, Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68]
[2023-05-12 18:17:29,214245] front.INFO  [NULL] [a88b884e] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["contact"]  [GET, /contact, 196.196.147.163, NULL, Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68]
[2023-05-12 18:17:29,222621] front.INFO  [c6f82f0c] [a88b884e] [NULL] [LogListener:onKernelController:73] - LOGIC START ["contact"]  [GET, /contact, 196.196.147.163, NULL, Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68]
[2023-05-12 18:17:29,239945] front.INFO  [c6f82f0c] [a88b884e] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["contact"]  [GET, /contact, 196.196.147.163, NULL, Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68]
[2023-05-12 18:17:29,240591] front.INFO  [c6f82f0c] [a88b884e] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["contact"]  [GET, /contact, 196.196.147.163, NULL, Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68]
[2023-05-12 18:17:30,169413] front.INFO  [NULL] [70bfee6f] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /contact, 196.196.147.163, http://biken-shop-mall.com/contact, Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68]
[2023-05-12 18:17:30,169878] front.INFO  [c6f82f0c] [70bfee6f] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["contact"]  [POST, /contact, 196.196.147.163, http://biken-shop-mall.com/contact, Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68]
[2023-05-12 18:17:30,177620] front.INFO  [c6f82f0c] [70bfee6f] [NULL] [LogListener:onKernelController:73] - LOGIC START ["contact"]  [POST, /contact, 196.196.147.163, http://biken-shop-mall.com/contact, Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68]
[2023-05-12 18:17:30,200653] front.INFO  [c6f82f0c] [70bfee6f] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["contact"]  [POST, /contact, 196.196.147.163, http://biken-shop-mall.com/contact, Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68]
[2023-05-12 18:17:30,201466] front.INFO  [c6f82f0c] [70bfee6f] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["contact"]  [POST, /contact, 196.196.147.163, http://biken-shop-mall.com/contact, Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68]
[2023-05-12 18:41:38,519237] front.INFO  [NULL] [91711b58] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 18:41:38,519827] front.INFO  [NULL] [91711b58] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 18:41:38,528846] front.INFO  [b72842fb] [91711b58] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 18:41:38,550712] front.INFO  [b72842fb] [91711b58] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 18:41:38,551369] front.INFO  [b72842fb] [91711b58] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 18:42:08,383400] front.INFO  [NULL] [8f2c369d] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 18:42:08,383968] front.INFO  [NULL] [8f2c369d] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 18:42:08,392554] front.INFO  [d5f4ff04] [8f2c369d] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 18:42:08,415992] front.INFO  [d5f4ff04] [8f2c369d] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 18:42:08,416628] front.INFO  [d5f4ff04] [8f2c369d] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 18:43:04,922172] front.INFO  [NULL] [499a576f] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 18:43:04,922908] front.INFO  [NULL] [499a576f] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 18:43:04,932599] front.INFO  [128cfb50] [499a576f] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 18:43:04,957395] front.INFO  [128cfb50] [499a576f] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 18:43:04,958110] front.INFO  [128cfb50] [499a576f] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 18:43:10,705113] front.INFO  [NULL] [25282e82] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 18:43:10,705497] front.INFO  [NULL] [25282e82] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 18:43:10,713845] front.INFO  [646110cc] [25282e82] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 18:43:10,733755] front.INFO  [646110cc] [25282e82] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 18:43:10,734423] front.INFO  [646110cc] [25282e82] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 27.114.15.147, NULL, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1]
[2023-05-12 19:38:49,511855] front.INFO  [NULL] [8f29669f] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/9, 51.222.253.11, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
[2023-05-12 19:38:49,512576] front.INFO  [NULL] [8f29669f] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/9, 51.222.253.11, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
[2023-05-12 19:38:49,520781] front.INFO  [abb5be85] [8f29669f] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/9, 51.222.253.11, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
[2023-05-12 19:38:49,549777] front.INFO  [abb5be85] [8f29669f] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/9, 51.222.253.11, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
[2023-05-12 19:38:49,550462] front.INFO  [abb5be85] [8f29669f] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/9, 51.222.253.11, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
[2023-05-12 20:37:55,659613] front.INFO  [NULL] [52bdb253] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/70, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 20:37:55,660389] front.INFO  [NULL] [52bdb253] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/70, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 20:37:55,668885] front.INFO  [2b6e6cb7] [52bdb253] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/70, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 20:37:55,699234] front.INFO  [2b6e6cb7] [52bdb253] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/70, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 20:37:55,699868] front.INFO  [2b6e6cb7] [52bdb253] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/70, 40.77.167.213, NULL, Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36]
[2023-05-12 21:08:27,418237] front.INFO  [NULL] [8e2e6351] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /.well-known/assetlinks.json, 66.249.68.53, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2023-05-12 21:08:27,419629] front.INFO  [NULL] [8e2e6351] [NULL] [LogListener:onKernelException:105] - No route found for "GET /.well-known/assetlinks.json" [404]  [GET, /.well-known/assetlinks.json, 66.249.68.53, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2023-05-12 21:08:27,421360] front.INFO  [6b9510a9] [8e2e6351] [NULL] [LogListener:onKernelResponse:86] - LOGIC END [null]  [GET, /.well-known/assetlinks.json, 66.249.68.53, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2023-05-12 21:08:27,421677] front.INFO  [6b9510a9] [8e2e6351] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END [null]  [GET, /.well-known/assetlinks.json, 66.249.68.53, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2023-05-12 21:16:25,305914] front.INFO  [NULL] [e86d70ed] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 51.222.253.6, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
[2023-05-12 21:16:25,306486] front.INFO  [NULL] [e86d70ed] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 51.222.253.6, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
[2023-05-12 21:16:25,315473] front.INFO  [2768c53d] [e86d70ed] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 51.222.253.6, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
[2023-05-12 21:16:25,337963] front.INFO  [2768c53d] [e86d70ed] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 51.222.253.6, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
[2023-05-12 21:16:25,338562] front.INFO  [2768c53d] [e86d70ed] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 51.222.253.6, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
[2023-05-12 22:14:48,996427] front.INFO  [NULL] [0ecf9764] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 51.222.253.2, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
[2023-05-12 22:14:48,996970] front.INFO  [NULL] [0ecf9764] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 51.222.253.2, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
[2023-05-12 22:14:49,006155] front.INFO  [f1d6a562] [0ecf9764] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 51.222.253.2, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
[2023-05-12 22:14:49,028729] front.INFO  [f1d6a562] [0ecf9764] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 51.222.253.2, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
[2023-05-12 22:14:49,029318] front.INFO  [f1d6a562] [0ecf9764] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 51.222.253.2, NULL, Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)]
